sid,tid,cid,score,cname
864298214,298000456,10007,81,uml
852253034,200512919,10007,71,uml
846676801,246326789,10007,67,uml
801925827,271570614,10007,65,uml
869593462,233480415,10007,98,uml
837916293,221078121,10007,87,uml
881657305,208832369,10007,,uml
813429795,273890683,10007,81,uml
876872286,281910889,10007,61,uml
862165193,247512633,10007,66,uml
898374162,249843995,10007,91,uml
804938671,256361981,10007,75,uml
839295636,269567665,10007,,uml
855067095,232355522,10007,95,uml
887380973,252992892,10007,79,uml
889933597,208069271,10007,,uml
878861428,241028484,10007,98,uml
851002847,293368283,10007,71,uml
860639474,282697515,10007,82,uml
845657285,283505156,10007,64,uml
844071521,266886954,10007,51,uml
805955745,273755471,10007,78,uml
806791352,270848792,10007,72,uml
861213514,239302531,10007,96,uml
895738289,248194177,10007,51,uml
839341717,232155998,10007,85,uml
895637533,256966567,10007,55,uml
872427456,243915124,10007,89,uml
879469184,211282715,10007,53,uml
809846571,208354792,10007,60,uml
824347237,232449558,10007,93,uml
810898297,270543167,10007,88,uml
884556775,278940204,10007,96,uml
832320515,279582157,10007,50,uml
866606396,212199449,10007,66,uml
851614800,286328757,10007,61,uml
896518417,221780624,10007,85,uml
896552326,294622305,10007,76,uml
859856334,282739769,10007,61,uml
843924180,242268426,10007,91,uml
849296982,261717700,10007,52,uml
890799074,255209805,10007,84,uml
886366423,296044533,10007,82,uml
858300555,211698352,10007,83,uml
842017712,235760862,10007,78,uml
811809700,267726092,10007,99,uml
831827965,219024069,10007,79,uml
831757813,292173636,10007,54,uml
896182926,200010493,10007,81,uml
826111915,267868417,10007,85,uml
800282366,246253650,10007,72,uml
848836027,207781172,10007,79,uml
866158642,274231851,10007,,uml
874864051,222498727,10007,85,uml
830135902,294475807,10007,83,uml
873082746,227770031,10007,73,uml
860511607,268440569,10007,78,uml
852274425,248705221,10007,75,uml
804309523,294239488,10007,63,uml
869021827,275856483,10007,87,uml
846361972,295289161,10007,52,uml
842097401,224492012,10007,76,uml
859604927,268362919,10007,68,uml
808757563,262781255,10007,75,uml
821950723,217844622,10007,63,uml
875114502,205312494,10007,70,uml
856855297,249683879,10007,,uml
817811783,219387372,10007,89,uml
820655581,234791111,10007,78,uml
886966253,268504031,10007,99,uml
816187247,236022887,10007,91,uml
830464911,213667596,10007,76,uml
814349592,244472699,10007,60,uml
877449563,242094422,10007,90,uml
829785536,242909658,10007,53,uml
884189374,244805367,10007,83,uml
851375404,242885601,10007,94,uml
884079654,201210168,10007,76,uml
841125003,248963587,10007,86,uml
834356208,276117911,10007,,uml
893736470,243667608,10007,96,uml
882581772,218253735,10007,78,uml
843914003,220861977,10007,97,uml
852167652,272948279,10007,85,uml
849669807,273616683,10007,88,uml
872545368,206995073,10007,54,uml
823538916,298186922,10007,68,uml
853540005,270029421,10007,50,uml
889426341,270378029,10007,71,uml
884671449,276842480,10007,70,uml
862194676,248489059,10007,99,uml
807577211,286012062,10007,50,uml
895645285,290416118,10007,85,uml
842975976,279220532,10007,95,uml
884696852,275089319,10007,63,uml
852350804,298839082,10007,50,uml
829022056,266790275,10007,70,uml
848573876,255553021,10007,64,uml
846602984,286684377,10007,93,uml
824722148,242117610,10007,86,uml
882080833,261521009,10007,92,uml
835129340,260879436,10007,96,uml
837729931,251925537,10007,65,uml
881694256,293626895,10007,51,uml
868725036,266494130,10007,52,uml
878960504,266434513,10007,95,uml
884785873,203475374,10007,69,uml
892678129,218149003,10007,,uml
884090883,200967876,10007,53,uml
836888867,272933931,10007,51,uml
866038840,261097307,10007,75,uml
863895007,285865135,10007,66,uml
862482038,234095427,10007,55,uml
828813606,299524022,10007,,uml
824969578,291678612,10007,78,uml
839504651,239372615,10007,81,uml
832522840,249484863,10007,74,uml
861576771,253488462,10007,53,uml
813787833,296835380,10007,70,uml
860578346,205457445,10007,79,uml
806282069,225251947,10007,94,uml
899435832,295807247,10007,98,uml
889934273,203618223,10007,,uml
851346447,276799116,10007,94,uml
879885544,289261353,10007,99,uml
857142701,249408065,10007,51,uml
863438631,243279020,10007,77,uml
844347988,215930514,10007,,uml
869800060,226140799,10007,69,uml
836553706,240145342,10007,63,uml
871995611,247365061,10007,,uml
866525317,298092971,10007,54,uml
864578670,279370829,10007,,uml
872937769,248143657,10007,83,uml
854975032,213224613,10007,,uml
888678072,295339859,10007,52,uml
816084848,216435274,10007,90,uml
856713158,273965556,10007,67,uml
888302907,226674406,10007,55,uml
802397690,238141631,10007,,uml
846212590,260071785,10007,88,uml
845746244,298072628,10007,,uml
813553679,239724912,10007,71,uml
867392129,220661331,10007,83,uml
802882921,213378420,10007,77,uml
898528312,276958591,10007,68,uml
832854262,231297307,10007,72,uml
824945433,256673940,10007,74,uml
831632269,206430749,10007,75,uml
826868950,279543933,10007,61,uml
842508616,214997151,10007,,uml
886736317,276975638,10007,86,uml
896449873,242959878,10007,97,uml
877787476,281661243,10007,74,uml
855774864,200209666,10007,51,uml
872890012,229940257,10007,75,uml
804549946,276770924,10007,97,uml
814310033,232125749,10007,77,uml
838848314,223979073,10007,65,uml
869844015,287322157,10007,63,uml
833894514,220775912,10007,83,uml
824595862,222890483,10007,81,uml
860678443,290926570,10007,71,uml
894510116,223085080,10007,82,uml
860647500,287256281,10007,93,uml
811857852,295036264,10007,66,uml
804503291,278882005,10007,89,uml
880708096,227826334,10007,81,uml
873088754,264577723,10007,67,uml
805435492,296388316,10007,70,uml
827316053,228273193,10007,70,uml
893424866,284556982,10007,87,uml
868566418,215628843,10007,85,uml
867463855,239314611,10007,71,uml
812957180,263886507,10007,87,uml
819959064,218509001,10007,74,uml
807792086,234186964,10007,96,uml
831815269,220234573,10007,61,uml
849382120,226283818,10007,82,uml
866104805,253063149,10007,68,uml
859840898,273749195,10007,94,uml
871205595,268734806,10007,52,uml
810094427,276731252,10007,,uml
809570356,234655684,10007,61,uml
844568890,265030746,10007,60,uml
800454330,283493799,10007,86,uml
867285481,243851688,10007,65,uml
883923999,221925588,10007,81,uml
851516691,227168557,10007,64,uml
868880503,290413383,10007,94,uml
868996856,280007983,10007,82,uml
840001484,221519866,10007,90,uml
867609476,229283215,10007,54,uml
860142457,274925179,10007,71,uml
892642037,256035958,10007,71,uml
877051635,202803805,10007,85,uml
864211841,223867849,10007,88,uml
837160453,271723482,10007,69,uml
804277276,235444002,10007,73,uml
841808683,205899003,10007,93,uml
860346577,261353791,10007,97,uml
865393098,297649050,10007,53,uml
867033726,248178341,10007,83,uml
838627338,295054881,10007,78,uml
862325127,214790787,10007,74,uml
808120928,225882698,10007,98,uml
887955540,203674841,10007,78,uml
860547675,257206820,10007,74,uml
845309280,224144856,10007,81,uml
867946858,206770612,10007,85,uml
829035566,220024847,10007,73,uml
851119672,268508385,10007,81,uml
816822708,261228783,10007,,uml
884238659,229541412,10007,76,uml
837709348,233490078,10007,84,uml
810216024,219132345,10007,53,uml
882923924,223237910,10007,80,uml
843040451,289970989,10007,69,uml
840979981,289905748,10007,83,uml
831739096,237940270,10007,73,uml
815431967,240457995,10007,83,uml
826846285,274598749,10007,66,uml
843400748,275816513,10007,78,uml
862039746,277516945,10007,69,uml
882561524,231810840,10007,94,uml
826217584,279730517,10007,77,uml
825634806,234300554,10007,85,uml
894142392,265530197,10007,85,uml
828986461,213901979,10007,54,uml
899974534,224623765,10007,69,uml
859432370,249061514,10007,76,uml
830467827,259629223,10007,97,uml
870203026,215795681,10007,70,uml
843732459,260200692,10007,81,uml
893336598,259681909,10007,55,uml
857893438,248098915,10007,86,uml
816528759,211186581,10007,68,uml
834630756,252048199,10007,55,uml
879848393,229610444,10007,98,uml
860053715,253444861,10007,80,uml
833455303,235042172,10007,51,uml
896225848,275463077,10007,85,uml
838383870,271042400,10007,86,uml
898066474,282057006,10007,92,uml
856862351,289464975,10007,94,uml
815874163,219087410,10007,87,uml
821562681,211225903,10007,55,uml
898073051,207661389,10007,82,uml
858984382,223144212,10007,89,uml
818564602,275054986,10007,52,uml
858610022,252823270,10007,85,uml
848176594,254906124,10007,73,uml
809079757,215894001,10007,77,uml
802083549,265122014,10007,85,uml
864414463,235908291,10007,82,uml
829802845,278431839,10007,81,uml
847638988,259518009,10007,51,uml
814738816,286535316,10007,87,uml
865338442,258940200,10007,72,uml
821686823,251870886,10007,91,uml
801804912,261430070,10007,79,uml
898536646,238672004,10007,99,uml
837839558,220502818,10007,77,uml
832401139,201881504,10007,72,uml
856648572,237917675,10007,79,uml
811265856,211498538,10007,50,uml
861542785,251781747,10007,61,uml
837471248,246128654,10007,97,uml
834883556,236172680,10007,98,uml
897398450,235336016,10007,75,uml
858856550,281439829,10007,89,uml
885008677,251724803,10007,93,uml
843411673,215165386,10007,69,uml
847913213,277591636,10007,60,uml
876892063,219692677,10007,52,uml
896151733,235271159,10007,82,uml
813033125,229733917,10007,62,uml
879431466,262499129,10007,71,uml
818593568,280279370,10007,54,uml
860654735,293505909,10007,90,uml
814000184,212469499,10007,68,uml
848079614,235402739,10007,68,uml
843395493,279643555,10007,96,uml
844614337,257492942,10007,66,uml
800583546,260191320,10007,97,uml
859751187,267978296,10007,,uml
801258137,262239438,10007,,uml
813010984,244184405,10007,61,uml
860027656,247772057,10007,89,uml
888272753,278529338,10007,,uml
889295446,279521993,10007,55,uml
818087851,224059084,10007,94,uml
845549976,284852674,10007,65,uml
889728658,286460071,10007,94,uml
873221288,255087497,10007,70,uml
811827485,236301495,10007,67,uml
850532950,292606177,10007,96,uml
855942101,232800395,10007,69,uml
803467647,287896098,10007,92,uml
865163771,275801566,10007,67,uml
897320303,202480688,10007,77,uml
850995394,207665707,10007,97,uml
892704242,280195919,10007,73,uml
856256224,256558672,10007,66,uml
842427495,214094893,10007,50,uml
829718198,218180860,10007,70,uml
827585880,256204875,10007,63,uml
867654859,293816995,10007,75,uml
819187207,221436055,10007,78,uml
854245177,254279351,10007,71,uml
899735502,223867849,10007,97,uml
873813853,284287865,10007,89,uml
875777716,211105894,10007,83,uml
837651845,281696633,10007,92,uml
897461458,203085673,10007,88,uml
848810494,257054212,10007,63,uml
866543976,262223318,10007,81,uml
881527655,215068102,10007,53,uml
881789306,217743547,10007,92,uml
898390376,298768005,10007,95,uml
871907513,226096325,10007,66,uml
831797031,240164492,10007,98,uml
842765888,212033543,10007,83,uml
864024960,288290440,10007,81,uml
882738048,231630810,10007,50,uml
877345387,284214886,10007,77,uml
819291443,273970353,10007,50,uml
821573747,248945553,10007,97,uml
863039522,250457454,10007,69,uml
801507666,252309268,10007,80,uml
842635954,200496145,10007,82,uml
850939977,235613182,10007,81,uml
829941866,218874837,10007,85,uml
869709532,290895226,10007,81,uml
821126308,232812975,10007,63,uml
874864182,283338040,10007,72,uml
859701429,224617449,10007,64,uml
863944098,238901285,10007,66,uml
837489017,210963538,10007,83,uml
820305744,266904682,10007,95,uml
834131341,295066510,10007,76,uml
893432028,298493013,10007,63,uml
876296393,262223318,10007,85,uml
890519050,281456080,10007,81,uml
845173429,258855900,10007,86,uml
808829373,211486244,10007,60,uml
842712014,271723482,10007,75,uml
862265916,232470572,10007,99,uml
891044332,265872191,10007,96,uml
886472561,238415496,10007,77,uml
887186314,237819962,10007,92,uml
829385886,247423334,10007,73,uml
892584249,260674660,10007,60,uml
841629615,279838653,10007,81,uml
835348475,256184115,10007,75,uml
847969243,253490189,10007,91,uml
814128945,251524149,10007,72,uml
877651478,258122205,10007,,uml
836058869,277657866,10007,68,uml
880581978,256225135,10007,,uml
861323694,289464975,10007,88,uml
896008207,286033484,10007,62,uml
804840450,295465606,10007,77,uml
880966760,239269443,10007,83,uml
888906926,255449858,10007,,uml
841697254,257694238,10007,81,uml
826787247,253336728,10007,71,uml
836445011,264128403,10007,72,uml
880773430,241053326,10007,69,uml
867322911,247996694,10007,88,uml
887186948,200968845,10007,65,uml
811505424,256307295,10007,70,uml
825497639,277650217,10007,84,uml
821780663,243981551,10007,87,uml
865120380,270512221,10007,82,uml
889732161,205929991,10007,,uml
843719148,263740164,10007,72,uml
805335312,226620584,10007,84,uml
800512920,238212470,10007,62,uml
816853860,205419749,10007,89,uml
859087630,275311019,10007,66,uml
863785089,223624102,10007,78,uml
805141557,220968579,10007,66,uml
860124419,287490214,10007,76,uml
875924851,263785047,10007,86,uml
855946165,205143212,10007,98,uml
859221910,282739769,10007,71,uml
824695103,284317362,10007,68,uml
854749746,201105393,10007,96,uml
869175505,260020156,10007,73,uml
820063960,212159264,10007,50,uml
851884515,233466073,10007,95,uml
858039216,247802046,10007,63,uml
896715589,209246014,10007,83,uml
837372096,235331691,10007,67,uml
874163793,281324377,10007,80,uml
883351427,245111331,10007,95,uml
803552269,286724577,10007,70,uml
809178326,234057478,10007,54,uml
872943373,232143447,10007,62,uml
868227182,221712232,10007,60,uml
847099302,240403419,10007,94,uml
895459694,209728618,10007,66,uml
895302003,223555837,10007,60,uml
852370649,210477649,10007,95,uml
811543499,235331158,10007,93,uml
806613470,292386427,10007,92,uml
846519299,235810151,10007,92,uml
806783751,259390347,10007,65,uml
885666032,295401064,10007,98,uml
899410427,248273548,10007,72,uml
850168416,273844821,10007,90,uml
809756157,252446759,10007,92,uml
833341671,288898560,10007,92,uml
873014662,212973609,10007,81,uml
826081428,289348421,10007,79,uml
832836053,288738403,10007,88,uml
848830577,227220377,10007,54,uml
828765131,244367719,10007,82,uml
890488469,294512469,10007,65,uml
823674600,289317753,10007,85,uml
879140037,273025140,10007,74,uml
855333509,269978187,10007,,uml
843180516,255057359,10007,96,uml
868204820,233334986,10007,72,uml
830590925,218799598,10007,61,uml
819008047,206203814,10007,66,uml
885947458,218260510,10007,91,uml
851436668,240549524,10007,,uml
849293270,262175339,10007,84,uml
869341235,238967840,10007,82,uml
862359938,254834761,10007,68,uml
878596574,264411659,10007,52,uml
802682475,280412485,10007,81,uml
825641429,286667141,10007,,uml
819809966,229442460,10007,71,uml
875823691,266451568,10007,85,uml
808328341,230728848,10007,51,uml
864908758,276330628,10007,,uml
857242072,266590495,10007,54,uml
873024905,209029605,10007,72,uml
854504896,255899466,10007,83,uml
803468223,228682621,10007,92,uml
883844931,294738602,10007,93,uml
889055412,296907449,10007,89,uml
873653223,263640096,10007,55,uml
893884065,262812076,10007,64,uml
831377821,270512221,10007,80,uml
824754761,219148635,10007,87,uml
831793633,284767770,10007,98,uml
881391106,290395403,10007,73,uml
840576177,233099454,10007,52,uml
835455089,290603682,10007,72,uml
868946608,268309018,10007,50,uml
826124097,211270378,10007,88,uml
855209741,225731348,10007,80,uml
855450960,259275268,10007,78,uml
891133170,224999353,10007,96,uml
834822784,277067778,10007,97,uml
833859283,205356390,10007,,uml
831941052,244351491,10007,67,uml
883820742,204711560,10007,94,uml
896585954,270114927,10007,98,uml
863725386,269446042,10007,71,uml
862624470,238148457,10007,76,uml
859562681,218727814,10007,81,uml
892542293,255275959,10007,74,uml
862112046,214744433,10007,55,uml
869840612,234552975,10007,70,uml
833620417,252720898,10007,,uml
870829627,258670736,10007,51,uml
807055298,281137748,10007,60,uml
899390875,217859554,10007,78,uml
860249636,217195011,10007,91,uml
816975577,201438786,10007,77,uml
813939446,202421128,10007,81,uml
883113895,265156154,10007,70,uml
859695987,290180823,10007,68,uml
841001116,202668109,10007,,uml
840468936,236939495,10007,99,uml
836727628,273148249,10007,54,uml
829687332,288929109,10007,80,uml
811844703,205575097,10007,52,uml
819825709,257836422,10007,53,uml
842979741,223208889,10007,98,uml
836538221,293172420,10007,76,uml
854724162,297057607,10007,85,uml
884762526,212157952,10007,95,uml
885118137,266314758,10007,51,uml
809149350,216398849,10007,91,uml
827670603,294369482,10007,55,uml
845959599,206725673,10007,67,uml
855452557,257119944,10007,63,uml
