tid,cname
256442544,tcp/ip protocol
256442544,uml
256442544,website
256481879,basic
256481879,c
256481879,c++
256481879,cobol
256481879,compiling principle
256481879,computer storage
256481879,computer virus
256481879,cpu
256481879,design pattern
256481879,distributed computing
256481879,embeded system
256481879,erp
256481879,j2me
256481879,java
256481879,operating system
256481879,project management
256481879,software interface
256481879,software testing
256481879,struts
256481879,uml
256486805,artifical intelligence
256486805,c
256486805,c#
256486805,computer graphics
256486805,computer storage
256486805,data mining
256486805,database
256486805,j2ee
256486805,j2me
256486805,software engineering
256486805,software testing
256486805,tcp/ip protocol
256486805,uml
256486805,unix/linux
256486805,windows
256535123,architectonics
256535123,basic
256535123,computer network
256535123,computer storage
256535123,computer virus
256535123,corba
256535123,cryptology
256535123,data mining
256535123,data structure
256535123,data warehouse
256535123,database
256535123,design pattern
256535123,distributed computing
256535123,fortran
256535123,operating system
256535123,project management
256535123,software interface
256535123,struts
256535123,uml
256535123,unix/linux
256535123,use case
256535123,windows
256536643,artifical intelligence
256536643,asp
256536643,cobol
256536643,data structure
256536643,design pattern
256536643,java
256536643,software engineering
256536643,software interface
256536643,software testing
256536643,uml
256536643,unix/linux
256558672,artifical intelligence
256558672,basic
256558672,c
256558672,c#
256558672,computer graphics
256558672,computer virus
256558672,cpu
256558672,cryptology
256558672,data warehouse
256558672,digital circuit
256558672,information security
256558672,internet
256558672,j2ee
256558672,real-time system
256558672,software engineering
256558672,struts
256558672,uml
256558672,unix/linux
256558672,website
256657821,architectonics
256657821,artifical intelligence
256657821,c#
256657821,c++
256657821,computer graphics
256657821,computer network
256657821,cryptology
256657821,data warehouse
256657821,distributed computing
256657821,fortran
256657821,j2ee
256657821,java
256657821,project management
256657821,software interface
256657821,struts
256657821,uml
256657821,unix/linux
256657821,website
256673940,artifical intelligence
256673940,c
256673940,c#
256673940,c++
256673940,c++/stl programming
256673940,compiling principle
256673940,computer storage
256673940,corba
256673940,data mining
256673940,data structure
256673940,design pattern
256673940,digital circuit
256673940,erp
256673940,fortran
256673940,information system
256673940,internet
256673940,operating system
256673940,software interface
256673940,struts
256673940,uml
256673940,unix/linux
256673940,use case
256684669,artifical intelligence
256684669,c
256684669,cobol
256684669,computer graphics
256684669,computer network
256684669,design pattern
256684669,distributed computing
256684669,information security
256684669,j2me
256684669,java
256684669,project management
256684669,real-time system
256684669,software interface
256684669,software testing
256684669,uml
256684669,virtual system
256684768,algorithm
256684768,architectonics
256684768,c#
256684768,c++/stl programming
256684768,cobol
256684768,compiling principle
256684768,computer graphics
256684768,corba
256684768,cryptology
256684768,data warehouse
256684768,erp
256684768,fortran
256684768,information system
256684768,internet
256684768,software testing
256684768,uml
256684768,use case
256684768,virtual system
256706309,architectonics
256706309,basic
256706309,c++
256706309,computer graphics
256706309,computer storage
256706309,computer virus
256706309,cpu
256706309,data mining
256706309,design pattern
256706309,embeded system
256706309,j2ee
256706309,software engineering
256706309,software testing
256706309,uml
256706309,unix/linux
256706309,use case
256706309,windows
256708765,architectonics
256708765,artifical intelligence
256708765,c
256708765,c++/stl programming
256708765,computer network
256708765,computer storage
256708765,computer virus
256708765,cpu
256708765,data mining
256708765,design pattern
256708765,fortran
256708765,j2ee
256708765,j2me
256708765,jsp
256708765,real-time system
256708765,software engineering
256708765,software testing
256708765,struts
256708765,tcp/ip protocol
256708765,uml
256735843,c#
256735843,c++/stl programming
256735843,cobol
256735843,computer virus
256735843,corba
256735843,cryptology
256735843,design pattern
256735843,fortran
256735843,jsp
256735843,operating system
256735843,project management
256735843,real-time system
256735843,software engineering
256735843,software interface
256735843,uml
256735843,use case
256735843,virtual system
256775811,asp
256775811,computer network
256775811,computer virus
256775811,digital circuit
256775811,information security
256775811,internet
256775811,java
256775811,project management
256775811,real-time system
256775811,software engineering
256775811,software interface
256775811,tcp/ip protocol
256775811,uml
256775811,use case
256775811,windows
256782423,compiling principle
256782423,data warehouse
256782423,design pattern
256782423,distributed computing
256782423,information security
256782423,j2ee
256782423,software engineering
256782423,struts
256782423,uml
256782423,use case
256782423,website
256782423,windows
256789813,asp
256789813,cobol
256789813,computer virus
256789813,cpu
256789813,data warehouse
256789813,database
256789813,erp
256789813,information security
256789813,java
256789813,jsp
256789813,project management
256789813,software testing
256789813,tcp/ip protocol
256789813,uml
256789813,unix/linux
256789813,virtual system
256789813,website
256789813,windows
256792629,algorithm
256792629,c
256792629,c#
256792629,c++
256792629,c++/stl programming
256792629,compiling principle
256792629,computer interface
256792629,computer virus
256792629,corba
256792629,cryptology
256792629,data mining
256792629,design pattern
256792629,erp
256792629,information system
256792629,software testing
256792629,struts
256792629,uml
256809024,algorithm
256809024,cobol
256809024,computer virus
256809024,corba
256809024,data mining
256809024,data structure
256809024,data warehouse
256809024,design pattern
256809024,erp
256809024,fortran
256809024,information system
256809024,j2ee
256809024,j2me
256809024,java
256809024,operating system
256809024,real-time system
256809024,software interface
256809024,software testing
256809024,tcp/ip protocol
256809024,uml
256809024,use case
256820683,architectonics
256820683,asp
256820683,basic
256820683,c++
256820683,c++/stl programming
256820683,cobol
256820683,compiling principle
256820683,computer graphics
256820683,computer interface
256820683,corba
256820683,cryptology
256820683,data mining
256820683,distributed computing
256820683,uml
256820683,use case
256840810,architectonics
256840810,c#
256840810,computer graphics
256840810,computer interface
256840810,corba
256840810,cryptology
256840810,data mining
256840810,data warehouse
256840810,design pattern
256840810,digital circuit
256840810,information security
256840810,internet
256840810,java
256840810,jsp
256840810,operating system
256840810,real-time system
256840810,uml
256840810,unix/linux
256840810,use case
256854426,basic
256854426,c#
256854426,computer graphics
256854426,computer network
256854426,computer virus
256854426,data structure
256854426,distributed computing
256854426,embeded system
256854426,erp
256854426,java
256854426,jsp
256854426,real-time system
256854426,uml
256854426,use case
256854426,virtual system
256857296,algorithm
256857296,asp
256857296,basic
256857296,c#
256857296,c++/stl programming
256857296,cobol
256857296,computer graphics
256857296,computer interface
256857296,computer network
256857296,cpu
256857296,cryptology
256857296,data warehouse
256857296,fortran
256857296,information system
256857296,internet
256857296,java
256857296,jsp
256857296,tcp/ip protocol
256857296,uml
256857296,unix/linux
256857296,use case
256857296,virtual system
256859406,c
256859406,c++
